name,city,link
Актуальні проблеми міжнародних відносин,Київ,http://nbuv.gov.ua/j-tit/apmv
Вісник Дніпровського університету,"ерія : Ракетно-космічна техніка, Дніпро",http://nbuv.gov.ua/j-tit/vdurkt
Економічний вісник,"ерія : Фінанси, облік, оподаткування, Ірпінь",http://nbuv.gov.ua/j-tit/ehsfat
Металургійні процеси та обладнання,Дніпропетровськ,http://nbuv.gov.ua/j-tit/Mpto
Історія. Філософія. Релігієзнавство,"Київ",http://nbuv.gov.ua/j-tit/ifr
Науковий вісник Львівського державного університету внутрішніх справ," серія економічна, Львів",http://nbuv.gov.ua/j-tit/Nvldu_e
Криміналістика і судова експертиза,Київ,http://nbuv.gov.ua/j-tit/krise
Збірник наукових праць Одеської державної академії технічного регулювання та якості,Одеса,http://nbuv.gov.ua/j-tit/zbodatr
Техніко-технологічні аспекти розвитку та випробування нової техніки і технологій для сільського господарства України,,http://nbuv.gov.ua/j-tit/Ttar
Український кардіологічний журнал,Київ,http://nbuv.gov.ua/j-tit/Ukzh
Соціогуманітарні проблеми людини,Львів,http://nbuv.gov.ua/j-tit/spl
Політикус,Одеса,http://nbuv.gov.ua/j-tit/polit
Актуальні проблеми навчання та виховання людей з особливими потребами,Київ,http://nbuv.gov.ua/j-tit/apnvlop
Вісник Дніпровського університету,"ерія : Світове господарство і міжнародні економічні відносини, Дніпро",http://nbuv.gov.ua/j-tit/Sv_g
Економічний дискурс,Тернопіль,http://nbuv.gov.ua/j-tit/ed
Металургія,Одеса,http://nbuv.gov.ua/j-tit/Metalurg
Науковий вісник Львівського державного університету внутрішніх справ," серія психологічна, Львів",http://nbuv.gov.ua/j-tit/Nvldu
Криміналістичний вісник,Київ,http://nbuv.gov.ua/j-tit/krvis
Збірник наукових праць Подільського державного аграрно-технічного університету," Технічні науки, Кам'янець-Подільський",http://nbuv.gov.ua/j-tit/ZnpPdatut
Технічна діагностика і неруйнівний контроль,,http://nbuv.gov.ua/j-tit/TDNK
Український математичний вісник,Слов'янськ,http://nbuv.gov.ua/j-tit/UMvis
Соціоекономіка,Донецьк,http://nbuv.gov.ua/j-tit/soc
Політичне життя,Вінниця,http://nbuv.gov.ua/j-tit/pollife
Актуальні проблеми нефрології,Київ,http://nbuv.gov.ua/j-tit/Apn
Вісник Дніпропетровського державного аграрно-економічного університету,Дніпро,http://nbuv.gov.ua/j-tit/vddau
Економічний журнал Одеського політехнічного університету,Одеса,http://nbuv.gov.ua/j-tit/ejopu
Методи розв'язування прикладних задач механіки деформованого твердого тіла,Київ,http://nbuv.gov.ua/j-tit/mrpz
Науковий вісник Львівського державного університету внутрішніх справ," серія юридична, Львів",http://nbuv.gov.ua/j-tit/Nvlduvs
Кримінально-виконавча система: Вчора. Сьогодні. Завтра,Чернігів,http://nbuv.gov.ua/j-tit/kvsvsz
Збірник наукових праць Севастопольського національного університету ядерної енергії та промисловості,Севастополь,http://nbuv.gov.ua/j-tit/znpsnu
Технічна електродинаміка,,http://nbuv.gov.ua/j-tit/TED
Український математичний журнал,Київ,http://nbuv.gov.ua/j-tit/UMJ
Соціологічні дослідження,Луганськ,http://nbuv.gov.ua/j-tit/socdol
Політичний менеджмент,Київ,http://nbuv.gov.ua/j-tit/PoMe
Актуальні проблеми політики,Одеса,http://nbuv.gov.ua/j-tit/appol
Вісник Дніпропетровського науково-дослідного інституту судових експертиз Міністерства юстиції України," Економічні науки, Одеса",http://nbuv.gov.ua/j-tit/vdndiceen
